bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
THUNDERBIRD-451599,2008-08-21,Preferences,THUNDERBIRD,Add preferences UI for disk cache size and clearing the cache,"Bug 450456 added support for disk cache.

We want to also add support for allowing the user to change the size and clear the cache from the preferences UI.",nobody,standard8,fixed,1,resolved,4,2008-10-04,1,25,2008-10-04,44,normal,2
MOZILLA_LOCALIZATIONS-432918,2008-05-08,mk / Macedonian,MOZILLA_LOCALIZATIONS,A patchset after some testing of the nightly pre rc1 Firefox3 mk builds,"This patch is correcting some very minor errors in the macedonian localisation of the pre rc1 nightly builds. the corrections are some accesskeys and some words.

 browser/chrome/browser/browser.dtd                                         |    4 ++--
 browser/chrome/browser/safebrowsing/blockedSite.properties                 |    2 +-
 browser/chrome/browser/safebrowsing/phishing-afterload-warning-message.dtd |    2 +-
 browser/chrome/browser/search.properties                                   |    2 +-
 calendar/chrome/prototypes/sun-calendar-event-dialog.dtd                   |    4 ++--
 calendar/sunbird-l10n.js                                                   |    2 +-
 dom/chrome/netError.dtd                                                    |    2 +-
 security/manager/chrome/pipnss/pipnss.properties                           |    2 +-
 toolkit/chrome/mozapps/extensions/extensions.properties                    |    4 ++--
 9 files changed 12 insertions(+) 12 deletions(-)",nobody,gdamjan,fixed,1,resolved,4,2008-06-04,0,7,2008-06-04,27,normal,2
TECH_EVANGELISM_GRAVEYARD-135209,2002-04-03,Chinese-Simplified,TECH_EVANGELISM_GRAVEYARD,Display blank area in home.sina.com,"Build: 04-02 trunk and N6.2.2 builds / Mac 10.1.3

There is a blank area after I finished load page http://home.sina.com (sina USA).

Resize the browser window to very small can resolve the problem however the
scroll bar will be covered by some text strings.

Don't see it on Mac 9.1 Windows and linux.",momoi,amyy,fixed,1,resolved,4,2015-04-19,0,17,2003-01-19,291,normal,2
CORE-496032,2009-06-02,Layout,CORE,inline-block s don't support first-letter/first-line,... due to ConstructButton calling IsBlockOutside instead of IsBlockInside. Patch forthcoming.,roc,roc,fixed,1,resolved,4,2009-06-11,0,3,2009-06-11,9,normal,2
THUNDERBIRD-470112,2008-12-17,Preferences,THUNDERBIRD,Preference mail.toolbars.showbutton.junk doesn't work in Thunderbird - remove old prefs from about:config,"User-Agent:       Mozilla/5.0 (X11 U Linux x86_64 en-US rv:1.9.0.4) Gecko/2008111217 Fedora/3.0.4-1.fc10 Firefox/3.0.4
Build Identifier: version 2.0.0.18 (20081119)

Setting mail.toolbars.showbutton.junk to false doesn't hide the button. This should hide the button and toolbar preferences should be stored in prefs.js. They do not seem to be.

Reproducible: Always

Steps to Reproduce:
1. Set user_pref(mail.toolbars.showbutton.junk false) either in prefs.js or through the config dialog
2. Junk is still showing


Expected Results:  
Junk Button should be hidden.",standard8,trever,fixed,1,resolved,4,2008-12-23,0,8,2008-12-18,1,normal,2
CORE-187503,2003-01-02,Web Painting,CORE,Overflown content is rendered with black background,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.3b) Gecko/20030102
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.3b) Gecko/20030102

When scrolling into not visible content on an element that has overflow:auto
shows the content with a black blackground color.
This bug might be the same as closed bug 172227 but that one has been fixed so
I was suggested to open a new one.



Reproducible: Always

Steps to Reproduce:",roc,bugzilla,fixed,1,resolved,4,2018-08-29,0,15,2003-01-16,14,major,4
BUGZILLA-159629,2002-07-26,Query/Bug List,BUGZILLA,quips.cgi should require a login to access.,"Spun off from 159627 - there seems no real need for anonymous quip contribution.

Gerv",gerv,gerv,fixed,1,resolved,4,2012-12-18,0,5,2002-07-26,0,normal,2
CAMINO_GRAVEYARD-467207,2008-11-29,General,CAMINO_GRAVEYARD,Remove MOZILLA_1_8_BRANCH ifdefs from Camino code,"Now that the 1_8 branch is about to EOL we really don't need the #if(n)defs on cvs trunk any more.

(I'm not sure of our spacing rules or I'd do this myself.)",alqahira,alqahira,fixed,1,resolved,4,2008-12-10,0,6,2008-12-10,11,normal,2
MOZILLA.ORG-409955,2007-12-27,Repository Account Requests,MOZILLA.ORG,"l10n CVS Account Request - Joshy K Jacob ","User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.8.1.11) Gecko/20071127 Firefox/2.0.0.11
Build Identifier: 

Request for CVS access

Reproducible: Always

Steps to Reproduce:
1.
2.
3.",justdave,joshyk,fixed,1,resolved,4,2008-01-06,0,11,2008-01-06,10,normal,2
TOOLKIT-506696,2009-07-27,Application Update,TOOLKIT,[WinCE] updater.exe doesn't use the working directory when applying the update,There are also a few return codes that aren't correct for the functions they emulate in updater_wince.cpp,robert.strong.bugs,robert.strong.bugs,fixed,1,resolved,4,2009-08-06,0,21,2009-07-29,2,normal,2
CORE-227547,2003-12-05,Internationalization,CORE,[PATCH] need NFD  NFC conversion into and out of Mac OS X file system (Unicode normalization),"See screenshot.  This problem is still present in Thunderbird 0.4rc2.  In hangul
(Korean) syllables are blocks of 2 or 3 characters stacked together.  In the
screenshot you'll see that the characters aren't stacked together just
displayed side by side.  On my desktop you'll see the same filename probably
displayed.  

Basically attachment file names are unreadable in Korean.",jshin1987,bart,fixed,1,resolved,4,2011-11-16,0,101,2004-06-11,189,normal,2
WWW.MOZILLA.ORG-294036,2005-05-13,General,WWW.MOZILLA.ORG,[404] link to http://www.mozilla.org/products/products/firefox/releases/1.0.4.html,Filing broken link as requested,general,jrobinso,fixed,1,resolved,4,2012-08-23,0,2,2005-05-13,0,normal,2
MOZILLA.ORG-390375,2007-07-31,CVS: Administration,MOZILLA.ORG,Checkin comment not including bug number.,"The checkin I made for bug 280959 didn't include a reference to the bug number. The checkins are:

http://bonsai.mozilla.org/cvsquery.cgi?treeid=default&module=all&branch=HEAD&branchtype=match&dir=&file=&filetype=match&who=jst%25mozilla.org&whotype=match&sortby=Date&hours=2&date=explicit&mindate=2007-07-25+21%3A14%3A00&maxdate=2007-07-25+21%3A15%3A00&cvsroot=%2Fcvsroot

Please add the bug number to the commit message for that set of checkins.",justdave,jstenback+bmo,fixed,1,resolved,4,2007-09-06,0,2,2007-09-06,37,normal,2
ADDONS.MOZILLA.ORG_GRAVEYARD-250781,2004-07-10,Public Pages,ADDONS.MOZILLA.ORG_GRAVEYARD,Add Quote Colors extension for TB/Moz,"Thanks for adding my extension to update.mozilla.org:

Name: Quote Colors
Homepage: http://quotecolors.mozdev.org
Author: Malte Rücker
Email: malte@6thfloor.de
Description: This extension allows you to configure text and background colors
for different quote levels in mail/news messages.

*** Thunderbird version compatible with version 0.7 (works up to version 0.9
at least it defined so in install.rdf)
Version: 0.2
Release date: 2004-06-27
URL to xpi package:
 http://downloads.mozdev.org/quotecolors/quotecolors.xpi
Size: 12 KB


*** Mozilla compatible version it has been tested with versions 1.5 to 1.7.
Version: 0.1c
Release date: 2004-05-08
xpi package:
 http://downloads.mozdev.org/quotecolors/quotecolors-moz.xpi
Size: 14 KB

Sorry if I missed anything important.",Bugzilla-alanjstrBugs,malte,fixed,1,resolved,4,2016-02-04,0,23,2005-03-22,255,normal,2
CALENDAR-479577,2009-02-21,Alarms,CALENDAR,Creating event/task with alarm on end/due date throws exception NS_ERROR_OBJECT_IS_IMMUTABLE in calAlarmUtils.jsm no alarm dialog is displayed,"Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.9.1b3pre) Gecko/20090220 Calendar/1.0pre (BuildID: 20090220070000)

Steps to Reproduce:
1. Start Sunbird with new profile
2. Open the new task dialog
3. Choose Reminder > Custom... to open the Reminders dialog
4. Add new reminder 15 minutes before the task ends and press OK
5. Enable Due Date and set it to a date/time some minutes before current time
6. Press the Save and Close toolbar button

Actual Results:
The task is saved but no Alarm dialog is displayed. Error Console shows:

[[[
Error: [Exception... 'Can not modify immutable data container' when calling method: [calIAlarm::related]  nsresult: 0x80460002 (NS_ERROR_OBJECT_IS_IMMUTABLE)  location: JS frame :: file:///E:sunbird/modules/calAlarmUtils.jsm :: cal_alarm_calculateAlarmDate :: line 80  data: no]

STACK: 
1: [file:///E:sunbird/calendar-js/calUtils.js:1218] notifyFunc
2: [file:///E:sunbird/calendar-js/calUtils.js:1221] calListenerBag_notify
3: [file:///E:sunbird/calendar-js/calStorageCalendar.js:497] anonymous
4: [file:///E:sunbird/calendar-js/calStorageCalendar.js:445] anonymous
5: [null:0] null
6: [file:///E:sunbird/calendar-js/calTransactionManager.js:202] cT_doTransaction
7: [null:0] null
8: [file:///E:sunbird/calendar-js/calTransactionManager.js:71] cTM_createAndCommitTxn
9: [null:0] null
10: [chrome://calendar/content/calendar-item-editing.js:417] doTransaction

Source File: file:///E:sunbird/calendar-js/calUtils.js Line: 1218
]]]

Expected Results:
Task is saved and the Alarm dialog is displayed because the alarm is in the past.

Additional Information:
Same error happens if you enable the due date before setting the reminder or if you set the due date to a future date/time.",philipp,ssitter,fixed,1,resolved,4,2011-11-07,0,8,2009-02-22,1,normal,2
FIREFOX-921942,2013-09-29,Session Restore,FIREFOX,Scroll position isn't restored in background tabs after session restore,"With Firefox set to restore the current windows and tabs:
- Open any web page A and scroll down the page a bit
- Open another web page B in another tab also scroll down a bit
- Make sure tab B is the current/active one then restart Firefox
- Notice that the scroll position on tab B has been restored correctly whereas the scroll position on tab A (background tab) isn't restored

This is with Firefox 25 beta 3. The same issue happens with a brand new profile.",ttaubert,ahmadsamir3891,fixed,1,resolved,4,2015-06-28,1,46,2013-12-18,80,minor,2
CORE-517580,2009-09-18,JavaScript Engine,CORE,Make JS_HAS_GETTER_SETTER always 1 remove support for old-style getters and setters,ES5 is codifying getters and setters in the standard it doesn't quite seem worth the overhead of maintaining the #ifdef.  (I haven't even thought of how I might do that for Object.defineProperty and it's not immediately obvious how the algorithm might be modified to respect it although admittedly this is only first-glance thinking.)  One exception: require JS_HAS_GETTER_SETTER in order to include the __(lookup|define)[GS]etter__ methods in Object.prototype people who may have wanted to avoid non-standard methods shouldn't be provided them while people who had it enabled before won't want them to go away without having any choice in the matter.,jwalden,jwalden,fixed,1,resolved,4,2011-01-24,0,27,2010-04-15,209,normal,2
FIREFOX_FOR_METRO_GRAVEYARD-916383,2013-09-13,Firefox Start,FIREFOX_FOR_METRO_GRAVEYARD,Invisible autocomplete items selectable by keyboard when your results not shown,"STR:
- Type some letters in the url bar and see items populated in your results section of autocomplete popup
- Keep typing garbage until your results is empty.
- Press down key multiple times and notice that once you've iterated through every item you have to press the down key multiple times to cycle through.

When we detect that there was no results we just hide the grid keeping whatever was there last. Those ghost items are still selectable by keyboard.",bugzilla,bugzilla,fixed,1,resolved,4,2014-07-24,0,8,2013-09-19,6,normal,2
MOZILLA.ORG_GRAVEYARD-75991,2001-04-13,Server Operations,MOZILLA.ORG_GRAVEYARD,miscstats needs to work with bonsai and bugzilla on separate servers,"The script called mozilla/webtools/miscstats/genstats.cgi assumes that bonsai
and bugzilla are on the same server.  Now that bugzilla is moving to a new
server this script has to be updated to take that into account.

The quick and dirty solution is to run this script on both servers with each
script generating only the statistics for its own server.

The one correct solution(TM) is to give each server access to the other's mysql
installation but this requires thinking through the security issues involved.

Since Bugzilla is moving to the new server today I'm going to implement the
quick and dirty solution for the moment.",myk,myk,fixed,1,resolved,4,2015-03-12,0,17,2001-04-22,9,critical,5
MOZILLA_LOCALIZATIONS-415682,2008-02-04,ta / Tamil,MOZILLA_LOCALIZATIONS,[ta] Firefox ta release tracker,"This is a tracker bug for releasing Firefox 3 ta.

This bug is not that detailed but as we get particular work items they should block this bug for tracking and better discoverability.

Blocking this on the decision what we do with Tamil regarding Firefox 2 marking that dependency.",nobody,l10n,fixed,1,resolved,4,2011-08-03,0,4,2011-08-03,1276,normal,2
TOOLKIT-485985,2009-03-30,Places,TOOLKIT,test_history_sidebar should take in count DST correction when adding visits,"Created attachment 370054
patch v1.0

i hate DST.
Test has started failing here (we applied DST yesterday) due to the fact we subtract too much from today's time.",mak77,mak77,fixed,1,resolved,4,2010-03-15,0,3,2009-03-30,0,normal,2
TECH_EVANGELISM_GRAVEYARD-110818,2001-11-19,English US,TECH_EVANGELISM_GRAVEYARD,irt.org - DHTML/JS content is outdated.,"This is a very popular site (linked to by About.com) where many people learn
DHTML and Javascript.

Unfortunately much of the code listed is for layers etc. and doesn't work well
with gecko based browsers.  The content needs to be updated to work with DOM.

The longer this site continues to have it's bad content the more sites out
there will use the bad content.",english-us,caillon,fixed,1,resolved,4,2015-04-19,0,6,2009-02-16,2646,critical,5
CORE_GRAVEYARD-124178,2002-02-07,GFX,CORE_GRAVEYARD,Hang on DHTML [reflow/painting],"a new window opens and a few secons later mozilla hangs.
Doesn't hang in mozilla0.9.7
using 2002020603 on win-xp",dcone,markushuebner,fixed,1,resolved,4,2014-04-26,1,20,2002-09-24,229,major,4
FIREFOX-399065,2007-10-08,General,FIREFOX,Firefox crashes when pop-up window is closed via self.close() or window close button (red X),"User-Agent:       Mozilla/5.0 (Macintosh U PPC Mac OS X Mach-O en-US rv:1.8.1.7) Gecko/20070914 Firefox/2.0.0.7
Build Identifier: Mozilla/5.0 (Macintosh U PPC Mac OS X Mach-O en-US rv:1.8.1.7) Gecko/20070914 Firefox/2.0.0.7

A child window is opened using Javascript window.open(). When this window is closed using either the OS'es red X button or call to Javascript self.close().  This is not universally true -- some factor in the test code (in the example URL) is doubtless responsible.  (I will be spending some time isolating this factor -- it's killing my app and I want it to stop!)

BTW: I've tested this with Windows and it does not cause crash.

Reproducible: Always

Steps to Reproduce:
1. Go to http://www.pemburn.com/poptest/index.html
2. Click the Edit button
3. When window pops up close it with Cancel button
Actual Results:  
Firefox crashes

Expected Results:  
Window should close",nobody,mark,fixed,1,resolved,4,2007-10-10,0,11,2007-10-08,0,critical,5
CORE-121489,2002-01-23,Networking: File,CORE,nsIFile does not return null when top of volume is reached,"286 /**
287 * Parent will be null when this is at the top of the volume.
288 */
289 readonly attribute nsIFile parent

Looking at nsLocalFileUnix and nsLocalFileWin that's not true in those impls.
In particular the parent of / on unix is /.  Not sure what the parent is on
Win exactly.  Could we fix the comment or the impls please?  I just got into
an infinite loop because of this (was walking up the dir tree and assumed that
I would hit null when I hit the top).",pete,bzbarsky,fixed,1,resolved,4,2004-05-19,0,23,2002-09-06,226,major,4
CORE-173408,2002-10-08,Internationalization,CORE,Bug fix for Ethiopic Number Conversion Algorithm,"The existing algorithm in mozilla trips over certain cases where large numbers
have big sequences of zeros and doesn't always remove superfluous '1's when it
should.  A patch is provided to fix this along with a test page.",smontagu,yacob,fixed,1,resolved,4,2003-07-19,0,17,2003-06-26,261,normal,2
BUGZILLA-318715,2005-12-02,Query/Bug List,BUGZILLA,iCalendar Buglist doesn't include deadline,iCalendar is all about times deadlines are times if there's a deadline that really should be in the iCalendar :).,selsky,timeless,fixed,1,resolved,4,2014-03-08,0,4,2014-03-08,3018,normal,2
BUGZILLA.MOZILLA.ORG-496264,2009-06-03,General,BUGZILLA.MOZILLA.ORG,Merge fox2mike's bugzilla accounts,"fox2mike has two bugzilla accounts and would like to merge them:
* fox2mike@gmail.com
* shyam@mozilla.com",reed,reed,fixed,1,resolved,4,2011-06-26,0,2,2009-06-03,0,normal,2
CAMINO_GRAVEYARD-429874,2008-04-19,Product Site,CAMINO_GRAVEYARD,Link to (or describe) how to customize shortcuts on Keyboard Shortcuts page,"Since people ask about this a lot and seem to think it's on that page we should link to the directions from the Keyboard Shortcuts page.

Not sure how to write this though...",alqahira,samuel.sidler+old,fixed,1,resolved,4,2008-10-11,0,4,2008-10-11,175,normal,2
MOZILLA.ORG-266552,2004-10-28,Repository Account Requests,MOZILLA.ORG,CVS Account for Jon Gund (Helping Aaron Leventhal to develop test suites for caret behavior),"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.7.3) Gecko/20040910
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.7.3) Gecko/20040910

Helping Aaron Leventhal to develop test suites for caret behavior

Reproducible: Always
Steps to Reproduce:
1.
2.
3.",mozillamarcia.knous,jongund,fixed,1,resolved,4,2004-12-10,0,11,2004-11-12,15,normal,2
CAMINO_GRAVEYARD-339926,2006-05-31,Product Site,CAMINO_GRAVEYARD,Update Find page for styles etc.,There are a few small fixes for this page: missing  styles some typos some fixes for consistency of terminology across the site.  I had a patch for this sititng in my folder.,alqahira,alqahira,fixed,1,resolved,4,2006-06-20,0,3,2006-06-20,20,normal,2
SEAMONKEY-108629,2001-11-05,General,SEAMONKEY,Active Accessibility: implement support for menubar menus menuitems,We need to expose menu information using the MSAA API.,aaronlev,aaronlev,fixed,1,resolved,4,2019-05-03,0,17,2001-11-19,14,normal,2
CORE-338756,2006-05-21,JavaScript Engine,CORE,ecma/TypeConversion/9.3.1-3.js FAILS,"-s2 == -Infinity || -s2 == -1.7976931348623157e+308  
expected: true actual: false reason: wrong value",crowderbt,bob,fixed,1,resolved,4,2009-06-08,0,37,2008-09-27,860,normal,2
BUGZILLA-38854,2000-05-10,Bugzilla-General,BUGZILLA,reports.cgi needs to escape (untrusted) url params,"note that reports.cgi has several output modes so this needs to be fixed for 
all modes.",myk,jruderman,fixed,1,resolved,4,2012-12-18,0,11,2001-05-09,364,normal,2
MOZILLA.ORG-275207,2004-12-18,Repository Account Requests,MOZILLA.ORG,"Request for CVS write access for Matthew Willis ","I'm requesting CVS write access for mozilla/calendar and
mozilla/toolkit/themes/pinstripe",justdave,mattwillis,fixed,1,resolved,4,2004-12-22,0,12,2004-12-22,4,normal,2
TOOLKIT-368205,2007-01-25,Crash Reporting,TOOLKIT,sync up with breakpad svn (again),Just like bug 360938 we should resync the code in Mozilla CVS with the code in Airbag's SVN.  We'll get the OS X client bits this time.,ted,ted,fixed,1,resolved,4,2007-04-04,0,12,2007-04-04,69,normal,2
CORE-361273,2006-11-20,JavaScript Engine,CORE,Assert fail: cg->stackDepth >= 0 at jsemit.c:164,"In low memory conditions it's possible to get the following assertion failure reported (stack trace will follow shortly):

Assertion failure: cg->stackDepth >= 0 at jsemit.c:164

The root cause is this error handling in jsemit:

#define EMIT_ATOM_INDEX_OP(op atomIndex)                                     \
    JS_BEGIN_MACRO                                                            \
        if (!EmitAtomIndexOp(cx op atomIndex cg) < 0)                      \
            return JS_FALSE                                                  \
    JS_END_MACRO

EmitAtomIndexOp returns a JSBool so any error returned will actually be ignored by mistake leading to the assert fail later.

In a release build we get stack underflow reported when the compiled script is run and JS_ArenaAllocate can get itself into an infinite loop that only exits when malloc fails (more details on this soon).",brendan,gavin.reaney,fixed,1,resolved,4,2006-11-22,0,10,2006-11-20,0,major,4
CORE-230933,2004-01-14,Networking: Cookies,CORE,move cookies to mozstorage,"spin off from bug 178993. To store http-only we need to change the format of
cookies.txt. But we can't for compatibility reasons. So a new file needs to be
created.
And to do it right it should allow more attributes to be saved like last use time.

very short summary of ideas so far:
- just add httponly and last use time
- add a few more unassinged fields to be used later. (bools and int)
- make the format flexible store what mozilla knows about and merge when
saving not to lose data.
- Should have versioning cookies2.txt has a versioned filename
- Maintain cookies.txt to be used by older mozillae

read bug 178993 for more details.",dwitte,mvl,fixed,1,resolved,4,2008-07-01,2,31,2007-06-17,1250,normal,2
CORE-79680,2001-05-09,Layout: Text and Fonts,CORE,need to land bidi addition string Index: xpfe/browser/resources/locale/en-US/navigator.dtd," ",ftang,ftang,fixed,1,resolved,4,2008-07-31,0,8,2001-05-11,2,normal,2
WEBSITES_GRAVEYARD-487699,2009-04-09,spreadfirefox.com,WEBSITES_GRAVEYARD,Move the image module back onto the stable 5.x-1.x branch,"Were having problems with the image gallery module to try and resolve these problems can we bring the image_gallery module back onto the 5.x-1.x branch.

Currently the image_gallery has been upgraded to 5.x-2.0-alpha3

Best Paul",buchanae+bugs,paul,fixed,1,resolved,4,2011-08-25,0,10,2009-04-21,12,normal,2
THUNDERBIRD-431217,2008-04-28,Message Compose Window,THUNDERBIRD,Send button should be disabled until we have a recipient,From SM Bug 104973 – Send button should be disabled until we have a recipient,acelists,vseerror,fixed,1,resolved,4,2017-04-17,2,42,2013-04-17,1815,minor,2
CORE-458928,2008-10-07,Canvas: 2D,CORE,drawWindow() does not render Flash content when scale is not 100%,"Created attachment 342108
test case (requires signed.applets.codebase_principal_support = true)

On Windows Flash content is rendered by drawWindow() when wmode is set to transparent or opaque.  However if the canvas scale is less than or greater than 100% the Flash content is not rendered.

I created a test case based on the test case for bug 313462.  The test at the bottom of the page (50% wmode=transparent) is identical to the other wmode=transparent test except I added this call before drawWindow():

  cx.scale(0.5 0.5)

Nothing is drawn when the scale is set to a value other than 1.0.",roc,brade,fixed,1,resolved,4,2009-09-29,1,26,2008-10-29,22,normal,2
CORE-377303,2007-04-12,Document Navigation,CORE,[FIX]Make nsIDocShellTreeItem inherit from nsIDocShellTreeNode,This would allow consumers to start using just nsIDocShellTreeItem in their code until we can just merge nsIDocShellTreeNode into nsIDocShellTreeItem.,bzbarsky,bzbarsky,fixed,1,resolved,4,2007-05-06,0,3,2007-05-06,24,normal,2
TOOLKIT-396034,2007-09-13,Add-ons Manager,TOOLKIT,Restart  to use message replaces description after Use theme,"User-Agent:       Mozilla/4.0 (compatible MSIE 6.0 Windows 98 ru) Opera 9.23
Build Identifier: http://download.mozilla.org/?product=thunderbird-2.0.0.6&os=win&lang=ru

In Tools / Plugins / Themes switch from current theme to other theme (press Use theme button) and immediately switch back (press Use theme for current theme). Until Plugins window will be reopened it will show restart TB message for current theme.

Reproducible: Always

Steps to Reproduce:
1.
2.
3.",nobody,arkady.belousov,fixed,1,resolved,4,2008-07-31,0,11,2008-03-28,197,normal,2
CALENDAR-461337,2008-10-23,Build Config,CALENDAR,Sunbird tinderboxen need more disk space to stay green,Sunbird (but not Lightning) tinderboxen are aflame on Linux & Windows see http://tinderbox.mozilla.org/showbuilds.cgi?tree=Sunbird&hours=24,gozer,antoine.mechelynck,fixed,1,resolved,4,2012-01-11,0,17,2008-11-03,11,critical,5
CORE-189077,2003-01-14,Layout,CORE,Make nsImageFrame smaller,"nsImageFrame has 6 PRPackedBool member variables. We can save a little space by
concerting them into a single variable and using its bits as truth values instead.",hjtoi-bugzilla,hjtoi-bugzilla,fixed,1,resolved,4,2003-02-26,0,15,2003-02-24,41,normal,2
FIREFOX-327340,2006-02-15,Bookmarks & History,FIREFOX,No keyboard-accessible way to sort columns in Places results list,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.9a1) Gecko/20060214 Firefox/1.6a1
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.9a1) Gecko/20060214 Firefox/1.6a1

The results list in Places is sortable.  Clicking a column header sorts by that column clicking again reverses the sort order.  There is no way to sort the results list with the keyboard.

Reproducible: Always

Steps to Reproduce:",bugs,pilgrim,fixed,1,resolved,4,2009-11-26,0,3,2006-03-17,30,normal,2
ADDONS.MOZILLA.ORG_GRAVEYARD-262828,2004-10-04,Public Pages,ADDONS.MOZILLA.ORG_GRAVEYARD,Update extension: LocalLink,"User-Agent:       Mozilla/5.0 (X11 U Linux i686 rv:1.7.3) Gecko/20040924 Firefox/0.10.1
Build Identifier: Mozilla/5.0 (X11 U Linux i686 rv:1.7.3) Gecko/20040924 Firefox/0.10.1

Author: Michael J. Gruber 
Extension name: LocalLink
Version: 0.1
Home page: http://locallink.mozdev.org
XPI install link: http://downloads.mozdev.org/locallink/locallink-0.1.xpi
Target application: Mozilla Firefox 0.8 - 1.0
Description: Open local URLs (file://) from any webpage.

Reproducible: Always
Steps to Reproduce:",Bugzilla-alanjstrBugs,mozilla+bugzilla,fixed,1,resolved,4,2016-02-04,0,8,2004-10-17,13,normal,2
WEB_COMPATIBILITY-379193,2007-04-29,Desktop,WEB_COMPATIBILITY,abc.go.com - new video player does not work in Gecko browsers except Firefox,"Reproducibility: Always

Steps to Reproduce:
1. Go to http://abc.go.com/
2. Click on the WATCH ABC SHOWS ONLINE NOW button

Expected Results: Video player starts or the plugin is installed
Actual results: The page says the video player is only available for IE Firefox and Safari

Adding Firefox/3 to general.useragent.extra.seamonkey works around the annoyance page but the install for the plugin doesn't work in SeaMonkey.",nobody,schapel,fixed,1,resolved,4,2019-02-15,1,6,2014-09-01,2682,normal,2
CORE-384037,2007-06-11,XUL,CORE,"Crash [@ nsIFrame::IsBoxFrame] with ","Created attachment 267985
testcase (crashes Firefox when loaded)",roc,jruderman,fixed,1,resolved,4,2011-06-13,0,13,2009-04-25,684,critical,5
THUNDERBIRD-297619,2005-06-13,Build Config,THUNDERBIRD,Build Thunderbird with gcc 4.0 on Mac,"User-Agent:       Mozilla/5.0 (Macintosh U PPC Mac OS X Mach-O en-US rv:1.8b2) Gecko/20050613 Firefox/1.0+
Build Identifier: Mozilla/5.0 (Macintosh U PPC Mac OS X Mach-O en-US rv:1.8b2) Gecko/20050613 Firefox/1.0+

We need to be able to compile Thunderbird using gcc 4.0 on the Mac.  gcc 4.0 is
the default compiler in Xcode 2 shipping with Mac OS X 10.4.  This is the first
Thunderbird-specific step needed for MacOSX86 support.

Official Mozilla builds must continue using gcc 3.3.

Reproducible: Always

Steps to Reproduce:",mscott,mark,fixed,1,resolved,4,2005-06-14,0,8,2005-06-14,1,normal,2
CORE-14043,1999-09-16,JavaScript Engine,CORE,for loop parsing error,"The following is legal JavaScript and should not generate a syntax error:

js> for (var x=1y=2 x<10 x++ y--) {print(x=+x+ y=+y)}
4: missing  after for-loop initializer:
4: for (var x=1y=2 x<10 x++ y--) {print(x=+x+ y=+y)}
4: ............^

This error breaks the JS test shell.

    Waldemar",rogerl,waldemar,fixed,1,resolved,4,2002-01-18,0,3,1999-09-16,0,normal,2
CORE-156764,2002-07-10,XUL,CORE,Interface hangs after clicking onto a tooltip,"Sometimes when moving the mouse to a bookmark in the personal toolbar a
tooltip appears but doesn't disappear (maybe I'm too fast?). When I accidentally
click onto this tooltip it disappears but the whole UI hangs (can't click onto
any buttons or menu). Only the local window hangs the only option remaining is
to close it and open a new one.",jag+mozilla,chtephan,fixed,1,resolved,4,2003-07-11,1,29,2003-02-05,210,major,4
TOOLKIT-347583,2006-08-05,Add-ons Manager,TOOLKIT,Theme preview on Linux has incorrect background color and mgr. lists don't have borders,screenshots and patch coming up,robert.strong.bugs,robert.strong.bugs,fixed,1,resolved,4,2008-07-31,0,17,2006-08-07,2,normal,2
CORE-129789,2002-03-08,Layout: Form Controls,CORE,[XBLFC] reserve space for scrollbar  with less than N options,"A  which has fewer then N s will not show a
(disabled) scrollbar [Nav4x behaviour) nor does it reserve space on the right
hand side for the scrollbar (IE5x behaviour). If elements are added by script
to the select so that the number of elements exceeds the 'size=N' then the
layout of the page must be adjusted for the addition of the now required
scrollbar. [See testcase.]


[Comments based on testing with 2002030710 trunk build classic skin win2k
XBL Form Controls enabled unless otherwise noted. madhur: could you test this
on the full matrix (Classic|Modern) X (win32|MacOS9|MacOSX|Linux) and update
this bug with the status on those platform/skin combinations.  Thanks.]",hyatt,jrgmorrison,fixed,1,resolved,4,2002-04-18,0,7,2002-03-12,4,normal,2
